from_lat,from_lon,to_lat,to_lon,tftf_ms,dijkstra_ms,astar_ms,found_tftf,found_dijkstra,found_astar,tftf_routes,dijkstra_routes,astar_routes,Avg(Time TFTF),Avg(Time Djikstra),Avg(Time A*),Avg(Routes TFTF),Avg(Routes Djik ),Avg(Routes A*)
8.49194,124.652,8.47475,124.692,43,41,20,1,1,1,2,2,2,,,,,,
8.43218,124.641,8.46874,124.646,30,13,16,1,1,1,1,1,1,,,,,,
8.51015,124.77,8.48111,124.67,41,30,28,1,1,1,2,3,3,,,,,,
8.51268,124.626,8.51086,124.624,28,11,11,1,1,1,1,1,1,,,,,,
8.49098,124.653,8.49623,124.661,30,12,14,1,1,1,2,1,1,,,,,,
8.48316,124.644,8.48612,124.65,35,6,8,1,1,1,2,1,1,,,,,,
8.50844,124.757,8.48968,124.74,39,16,14,1,1,1,1,2,2,,,,,,
8.45895,124.719,8.47417,124.684,35,14,15,1,1,1,2,1,1,,,,,,
8.4951,124.658,8.49479,124.657,33,10,11,1,1,1,1,1,1,,,,,,
8.4744,124.693,8.47418,124.684,45,14,11,1,1,1,1,1,1,,,,,,
8.4921,124.651,8.48842,124.641,29,16,15,1,1,1,1,3,2,,,,,,
8.5026,124.644,8.50755,124.637,27,11,12,1,1,1,1,1,1,,,,,,
8.48622,124.748,8.49795,124.755,30,15,15,1,1,1,1,1,1,,,,,,
8.48161,124.645,8.49484,124.652,34,19,10,1,1,1,2,1,1,,,,,,
8.48108,124.648,8.49627,124.661,34,16,12,1,1,1,2,1,1,,,,,,
8.47548,124.648,8.47561,124.652,40,10,14,1,1,1,1,1,1,,,,,,
8.4721,124.711,8.47485,124.715,43,13,11,1,1,1,1,1,1,,,,,,
8.50305,124.642,8.50474,124.661,30,10,14,1,1,1,2,1,1,,,,,,
8.47803,124.634,8.49263,124.652,29,14,8,1,1,1,2,1,1,,,,,,
8.46653,124.659,8.46011,124.66,25,9,10,1,1,1,1,1,1,,,,,,
8.48112,124.629,8.47933,124.638,28,10,12,1,1,1,2,1,1,,,,,,
8.4813,124.645,8.49814,124.66,39,21,12,1,1,1,2,1,1,,,,,,
8.49347,124.655,8.48322,124.658,31,15,15,1,1,1,1,1,2,,,,,,
8.49567,124.654,8.47782,124.652,37,26,20,1,1,1,2,1,1,,,,,,
8.49887,124.662,8.47773,124.644,32,20,20,1,1,1,2,1,1,,,,,,
8.48614,124.65,8.48681,124.639,30,19,9,1,1,1,1,1,1,,,,,,
8.50311,124.64,8.49781,124.659,31,10,12,1,1,1,2,1,1,,,,,,
8.46432,124.659,8.45889,124.659,26,10,11,1,1,1,1,1,1,,,,,,
8.48946,124.74,8.49496,124.756,38,19,17,1,1,1,1,3,2,,,,,,
8.47703,124.677,8.47418,124.683,45,11,11,1,1,1,2,1,1,,,,,,
8.49942,124.663,8.4897,124.652,35,18,15,1,1,1,2,1,1,,,,,,
8.48196,124.638,8.47979,124.638,28,11,11,1,1,1,1,1,1,,,,,,
8.48298,124.664,8.48522,124.659,43,10,12,1,1,1,1,1,1,,,,,,
8.4489,124.649,8.44615,124.647,28,10,11,1,1,1,2,1,1,,,,,,
8.49286,124.743,8.47244,124.697,48,23,17,1,1,1,1,2,2,,,,,,
8.49944,124.756,8.49846,124.755,32,11,12,1,1,1,1,1,1,,,,,,
8.4945,124.756,8.48186,124.778,32,16,13,1,1,1,1,1,1,,,,,,
8.49367,124.652,8.47979,124.638,33,25,19,1,1,1,1,2,3,,,,,,
8.49898,124.751,8.4744,124.693,45,26,19,1,1,1,2,2,2,,,,,,
8.4747,124.692,8.47471,124.692,43,10,13,1,1,1,1,1,1,,,,,,
8.48178,124.728,8.4968,124.747,46,15,13,1,1,1,2,2,1,,,,,,
8.50424,124.662,8.49942,124.663,34,12,13,1,1,1,1,1,1,,,,,,
8.48235,124.666,8.48645,124.648,44,14,14,1,1,1,2,2,1,,,,,,
8.45001,124.662,8.44951,124.662,26,11,11,1,1,1,1,1,1,,,,,,
8.48523,124.733,8.46985,124.705,46,19,14,1,1,1,1,1,1,,,,,,
8.47933,124.638,8.48464,124.639,30,11,12,1,1,1,1,1,1,,,,,,
8.49614,124.661,8.49641,124.661,34,11,12,1,1,1,2,1,1,,,,,,
8.50844,124.637,8.49646,124.656,31,13,12,1,1,1,2,1,1,,,,,,
8.43326,124.666,8.45686,124.66,26,11,12,1,1,1,1,1,1,,,,,,
8.48625,124.651,8.50417,124.659,36,26,20,1,1,1,2,1,1,,,,,,
8.49562,124.659,8.50474,124.661,35,17,15,1,1,1,2,1,1,,,,,,
8.48027,124.631,8.48235,124.63,29,11,11,1,1,1,1,1,1,,,,,,
8.48405,124.659,8.4783,124.675,43,17,13,1,1,1,2,1,1,,,,,,
8.47231,124.712,8.50233,124.752,49,27,21,1,1,1,2,1,2,,,,,,
8.46631,124.644,8.46911,124.646,33,13,13,1,1,1,1,1,1,,,,,,
8.48377,124.731,8.50666,124.761,39,23,19,1,1,1,2,1,1,,,,,,
8.50405,124.663,8.50304,124.642,31,19,19,1,1,1,1,1,1,,,,,,
8.50872,124.636,8.5115,124.631,28,11,11,1,1,1,1,1,1,,,,,,
8.48103,124.727,8.4968,124.747,47,16,14,1,1,1,2,1,1,,,,,,
8.46993,124.702,8.4747,124.692,46,13,12,1,1,1,2,1,1,,,,,,
8.46876,124.659,8.46692,124.659,27,10,11,1,1,1,1,1,1,,,,,,
8.48134,124.669,8.48067,124.671,43,11,12,1,1,1,2,1,1,,,,,,
8.50749,124.77,8.5068,124.754,36,12,13,1,1,1,2,1,1,,,,,,
8.4593,124.721,8.48412,124.659,31,19,18,1,1,1,2,2,2,,,,,,
8.48518,124.659,8.47982,124.656,36,14,12,1,1,1,1,1,1,,,,,,
8.47822,124.656,8.48933,124.658,42,16,12,1,1,1,2,1,1,,,,,,
8.46464,124.79,8.47022,124.777,33,12,12,1,1,1,1,1,1,,,,,,
8.4795,124.646,8.49368,124.652,37,18,14,1,1,1,1,1,1,,,,,,
8.4839,124.65,8.47741,124.649,35,20,16,1,1,1,2,3,3,,,,,,
8.47618,124.661,8.47741,124.649,37,14,13,1,1,1,1,1,1,,,,,,
8.49935,124.75,8.47189,124.711,44,22,17,1,1,1,2,1,1,,,,,,
8.49972,124.664,8.50144,124.662,35,11,13,1,1,1,2,1,1,,,,,,
8.50354,124.663,8.49153,124.651,40,17,19,1,1,1,2,1,1,,,,,,
8.49641,124.661,8.50497,124.66,36,16,15,1,1,1,2,1,1,,,,,,
8.47631,124.659,8.4756,124.663,37,11,13,1,1,1,1,1,1,,,,,,
8.47517,124.674,8.4755,124.672,33,11,11,1,1,1,1,1,1,,,,,,
8.47698,124.651,8.50497,124.66,39,32,23,1,1,1,2,1,1,,,,,,
8.47403,124.694,8.49949,124.749,48,42,20,1,1,1,2,1,1,,,,,,
8.50565,124.638,8.50251,124.645,29,13,13,1,1,1,2,1,1,,,,,,
8.50454,124.661,8.50432,124.659,34,12,12,1,1,1,1,1,1,,,,,,
8.47627,124.66,8.47156,124.681,37,17,13,1,1,1,1,1,1,,,,,,
8.47079,124.709,8.50019,124.75,47,21,17,1,1,1,2,1,1,,,,,,
8.47862,124.781,8.46383,124.782,29,17,12,1,1,1,1,1,1,,,,,,
8.44488,124.654,8.44489,124.654,26,7,12,1,1,1,1,1,1,,,,,,
8.45669,124.659,8.45742,124.66,27,8,14,1,1,1,1,1,1,,,,,,
8.48156,124.648,8.47993,124.647,31,9,13,1,1,1,1,1,1,,,,,,
8.49479,124.657,8.49623,124.661,35,13,9,1,1,1,2,1,1,,,,,,
8.49547,124.653,8.49836,124.661,38,10,11,1,1,1,2,1,1,,,,,,
8.48491,124.647,8.4862,124.648,35,8,14,1,1,1,2,1,1,,,,,,
8.45342,124.646,8.44822,124.649,33,15,11,1,1,1,2,1,1,,,,,,
8.47432,124.714,8.47485,124.715,44,12,9,1,1,1,1,1,1,,,,,,
8.45664,124.659,8.45711,124.661,25,9,13,1,1,1,1,1,1,,,,,,
8.50416,124.662,8.49616,124.661,34,12,15,1,1,1,1,1,1,,,,,,
8.48618,124.65,8.48118,124.644,41,12,15,1,1,1,1,1,1,,,,,,
8.50399,124.663,8.48829,124.652,39,19,18,1,1,1,2,2,1,,,,,,
8.49958,124.75,8.48123,124.67,46,36,20,1,1,1,2,2,3,,,,,,
8.47489,124.675,8.47741,124.649,42,15,15,1,1,1,1,1,1,,,,,,
8.48527,124.659,8.49207,124.654,45,19,10,1,1,1,2,1,1,,,,,,
8.49466,124.657,8.50398,124.659,32,17,22,1,1,1,2,1,1,,,,,,
8.50051,124.648,8.4987,124.662,31,7,13,1,1,1,2,1,1,,,,,,
8.50792,124.755,8.47483,124.692,40,25,20,1,1,1,2,2,3,,,,,,
8.47727,124.638,8.48655,124.647,34,10,14,1,1,1,1,1,1,,,,,,
8.43376,124.64,8.45162,124.648,28,12,16,1,1,1,1,1,1,,,,,,
8.46231,124.66,8.45725,124.659,28,14,10,1,1,1,1,1,1,,,,,,
8.47504,124.669,8.50387,124.754,30,59,19,1,1,1,2,1,1,,,,,,
8.50766,124.637,8.50835,124.637,27,9,13,1,1,1,1,1,1,,,,,,
8.51271,124.626,8.50565,124.638,27,15,9,1,1,1,2,1,1,,,,,,
8.47695,124.651,8.48586,124.662,33,28,10,1,1,1,1,1,1,,,,,,
8.42321,124.667,8.44739,124.65,36,14,7,1,1,1,1,1,1,,,,,,
8.50049,124.75,8.47646,124.656,50,35,27,1,1,1,2,3,3,,,,,,
8.48499,124.774,8.48534,124.754,33,21,21,1,1,1,2,2,2,,,,,,
8.48764,124.66,8.48525,124.654,46,13,13,1,1,1,1,2,2,,,,,,
8.47687,124.652,8.48406,124.65,41,15,14,1,1,1,2,1,1,,,,,,
8.44772,124.65,8.44983,124.648,31,12,11,1,1,1,1,1,1,,,,,,
8.47475,124.676,8.47627,124.659,37,12,12,1,1,1,1,1,1,,,,,,
8.49947,124.749,8.50801,124.763,43,16,17,1,1,1,2,1,1,,,,,,
8.48366,124.65,8.48366,124.65,33,12,12,1,1,1,1,1,1,,,,,,
8.45664,124.659,8.46137,124.659,25,12,13,1,1,1,1,1,1,,,,,,
8.47077,124.643,8.47282,124.635,32,50,41,1,1,1,2,4,5,,,,,,
8.48612,124.648,8.47945,124.645,35,14,13,1,1,1,1,1,1,,,,,,
8.50187,124.662,8.478,124.649,39,23,21,1,1,1,2,1,1,,,,,,
8.48764,124.66,8.47284,124.638,31,30,22,1,1,1,2,1,1,,,,,,
8.42376,124.636,8.45895,124.644,28,12,13,1,1,1,1,1,1,,,,,,
8.48,124.726,8.49793,124.748,48,17,15,1,1,1,2,1,2,,,,,,
8.48022,124.672,8.50927,124.771,41,103,39,1,1,1,2,1,1,,,,,,
8.50852,124.762,8.50702,124.767,40,14,12,1,1,1,2,1,1,,,,,,
8.47829,124.628,8.47507,124.631,27,13,13,1,1,1,1,1,1,,,,,,
8.45978,124.66,8.47511,124.655,31,14,13,1,1,1,1,1,1,,,,,,
8.50892,124.636,8.51266,124.625,29,12,13,1,1,1,1,1,1,,,,,,
8.489,124.767,8.46158,124.789,33,15,13,1,1,1,1,1,1,,,,,,
8.47849,124.654,8.48085,124.658,35,12,12,1,1,1,1,1,1,,,,,,
8.48447,124.639,8.47294,124.636,27,12,12,1,1,1,1,1,1,,,,,,
8.49646,124.656,8.48315,124.646,43,20,15,1,1,1,2,2,1,,,,,,
8.47461,124.693,8.47432,124.682,47,7,14,1,1,1,1,1,1,,,,,,
8.50723,124.769,8.47433,124.714,42,25,14,1,1,1,2,1,1,,,,,,
8.47418,124.683,8.47955,124.725,44,32,22,1,1,1,2,1,1,,,,,,
8.50437,124.659,8.50434,124.662,39,11,13,1,1,1,2,1,1,,,,,,
8.48517,124.659,8.48549,124.66,38,8,15,1,1,1,1,1,1,,,,,,
8.47536,124.716,8.47604,124.662,37,29,21,1,1,1,1,3,3,,,,,,
8.48448,124.662,8.48455,124.657,41,15,14,1,1,1,1,1,1,,,,,,
8.49223,124.742,8.47394,124.694,50,32,10,1,1,1,1,2,2,,,,,,
8.50208,124.646,8.50475,124.639,25,13,17,1,1,1,1,1,1,,,,,,
8.44717,124.648,8.4474,124.648,34,13,12,1,1,1,1,1,1,,,,,,
8.4989,124.662,8.49714,124.657,36,17,12,1,1,1,1,1,1,,,,,,
8.47741,124.649,8.4779,124.648,32,12,19,1,1,1,1,1,1,,,,,,
8.44595,124.652,8.46899,124.646,36,16,20,1,1,1,1,2,2,,,,,,
8.4868,124.651,8.48463,124.647,44,13,18,1,1,1,1,1,1,,,,,,
8.48397,124.659,8.47777,124.652,45,15,13,1,1,1,2,1,1,,,,,,
8.49576,124.759,8.49598,124.746,37,16,12,1,1,1,1,3,2,,,,,,
8.48809,124.743,8.46212,124.789,27,25,18,1,1,1,1,1,1,,,,,,
8.49271,124.654,8.50495,124.66,37,21,17,1,1,1,2,1,1,,,,,,
8.49524,124.652,8.48649,124.648,37,14,13,1,1,1,1,1,1,,,,,,
8.48366,124.647,8.48502,124.646,33,8,12,1,1,1,1,1,1,,,,,,
8.4764,124.646,8.47816,124.646,34,11,12,1,1,1,1,1,1,,,,,,
8.5041,124.662,8.49947,124.663,35,9,13,1,1,1,1,1,1,,,,,,
8.5081,124.637,8.49956,124.664,33,6,12,1,1,1,2,1,1,,,,,,
8.47766,124.643,8.48366,124.647,34,8,13,1,1,1,2,1,1,,,,,,
8.49232,124.654,8.47857,124.648,35,19,10,1,1,1,1,1,1,,,,,,
8.5047,124.66,8.48458,124.657,40,20,20,1,1,1,1,4,1,,,,,,
8.47444,124.657,8.45894,124.659,31,16,13,1,1,1,2,1,1,,,,,,
8.4614,124.789,8.48676,124.75,28,15,18,1,1,1,1,1,1,,,,,,
8.47703,124.646,8.48423,124.658,38,19,17,1,1,1,2,2,2,,,,,,
8.47552,124.651,8.50203,124.664,43,28,20,1,1,1,1,1,1,,,,,,
8.42723,124.666,8.47138,124.66,28,16,16,1,1,1,1,1,1,,,,,,
8.48457,124.657,8.487,124.639,32,19,14,1,1,1,1,1,1,,,,,,
8.49014,124.653,8.50124,124.663,36,17,14,1,1,1,2,1,1,,,,,,
8.48485,124.656,8.45854,124.717,29,58,28,1,1,1,2,2,2,,,,,,
8.49923,124.749,8.5068,124.756,41,13,14,1,1,1,2,1,1,,,,,,
8.50162,124.662,8.51252,124.623,31,33,22,1,1,1,1,1,1,,,,,,
8.47044,124.643,8.479,124.628,30,58,44,1,1,1,2,4,5,,,,,,
8.43414,124.64,8.43414,124.64,26,12,11,1,1,1,1,1,1,,,,,,
8.47432,124.682,8.4764,124.646,43,26,18,1,1,1,1,1,1,,,,,,
8.47504,124.669,8.47631,124.659,37,13,13,1,1,1,1,1,1,,,,,,
8.49544,124.653,8.49578,124.652,35,11,12,1,1,1,1,1,1,,,,,,
8.46078,124.712,8.45864,124.713,26,12,11,1,1,1,1,1,1,,,,,,
8.42216,124.667,8.42597,124.667,32,11,11,1,1,1,1,1,1,,,,,,
8.5026,124.644,8.50203,124.646,29,12,12,1,1,1,2,1,1,,,,,,
8.48246,124.668,8.47824,124.656,41,15,14,1,1,1,1,2,2,,,,,,
8.47914,124.643,8.48589,124.65,36,13,12,1,1,1,2,1,1,,,,,,
8.47645,124.678,8.47402,124.682,45,12,11,1,1,1,2,1,1,,,,,,
8.47965,124.646,8.47849,124.646,37,15,16,1,1,1,2,1,1,,,,,,
8.48244,124.644,8.48612,124.65,35,12,12,1,1,1,2,1,1,,,,,,
8.46228,124.66,8.47244,124.66,26,12,13,1,1,1,1,1,1,,,,,,
8.48603,124.65,8.48004,124.645,36,13,13,1,1,1,2,1,1,,,,,,
8.47796,124.65,8.49162,124.651,39,30,21,1,1,1,2,1,1,,,,,,
8.48641,124.648,8.48383,124.66,39,16,14,1,1,1,2,1,1,,,,,,
8.47451,124.686,8.48423,124.658,50,20,14,1,1,1,1,1,1,,,,,,
8.49561,124.654,8.50263,124.664,37,16,15,1,1,1,2,1,1,,,,,,
8.47799,124.649,8.48312,124.649,37,16,14,1,1,1,2,1,1,,,,,,
8.50088,124.664,8.48789,124.643,35,25,20,1,1,1,2,2,2,,,,,,
8.4926,124.76,8.49825,124.756,37,14,17,1,1,1,1,1,1,,,,,,
8.48764,124.66,8.48096,124.727,55,59,23,1,1,1,2,1,1,,,,,,
8.49956,124.664,8.4989,124.662,38,12,15,1,1,1,1,1,1,,,,,,
8.49602,124.758,8.47623,124.783,34,19,13,1,1,1,1,1,1,,,,,,
8.50668,124.762,8.50812,124.754,37,13,13,1,1,1,1,1,1,,,,,,
8.44399,124.655,8.44414,124.655,31,12,15,1,1,1,1,1,1,,,,,,
8.48806,124.658,8.50666,124.761,45,79,26,1,1,1,2,1,1,,,,,,
8.48872,124.652,8.50495,124.66,41,25,22,1,1,1,2,1,1,,,,,,
8.50124,124.663,8.50302,124.643,35,21,24,1,1,1,1,1,1,,,,,,
8.47906,124.647,8.48419,124.659,46,19,21,1,1,1,2,2,2,,,,,,
8.49717,124.756,8.48728,124.75,36,18,19,1,1,1,1,2,2,,,,,,
8.50242,124.664,8.48056,124.657,34,28,28,1,1,1,1,1,1,,,,,,
8.47473,124.69,8.46993,124.702,50,14,14,1,1,1,1,1,1,,,,,,
8.48561,124.652,8.48877,124.66,46,15,17,1,1,1,2,2,2,,,,,,
8.43985,124.644,8.44329,124.643,27,12,11,1,1,1,1,1,1,,,,,,
8.48561,124.652,8.47996,124.656,42,20,19,1,1,1,2,2,2,,,,,,
8.50844,124.637,8.503,124.641,34,15,12,1,1,1,2,1,1,,,,,,
8.50253,124.664,8.49623,124.661,40,15,17,1,1,1,1,1,1,,,,,,
8.49903,124.749,8.48869,124.738,53,14,14,1,1,1,1,1,1,,,,,,
8.48608,124.65,8.47111,124.702,43,45,19,1,1,1,2,2,1,,,,,,
8.47726,124.646,8.4835,124.65,45,15,15,1,1,1,2,1,1,,,,,,
8.50495,124.66,8.48312,124.649,38,20,18,1,1,1,2,1,1,,,,,,
8.48422,124.65,8.47746,124.649,36,18,22,1,1,1,2,3,3,,,,,,
8.47841,124.647,8.49641,124.661,40,21,14,1,1,1,2,1,1,,,,,,
8.49471,124.657,8.49185,124.654,35,14,14,1,1,1,1,1,1,,,,,,
8.4921,124.651,8.50468,124.66,45,22,20,1,1,1,2,1,1,,,,,,
8.47808,124.65,8.50224,124.664,39,33,21,1,1,1,2,1,1,,,,,,
8.50776,124.637,8.51219,124.63,31,17,10,1,1,1,1,1,1,,,,,,
8.46108,124.711,8.467,124.707,29,13,14,1,1,1,1,1,1,,,,,,
8.4988,124.662,8.47827,124.655,46,29,28,1,1,1,1,1,1,,,,,,
8.47447,124.657,8.47255,124.66,30,12,21,1,1,1,2,1,1,,,,,,
8.47835,124.655,8.49942,124.663,48,30,18,1,1,1,2,1,1,,,,,,
8.48364,124.731,8.47317,124.713,51,23,5,1,1,1,1,1,1,,,,,,
8.46262,124.708,8.45933,124.713,29,16,13,1,1,1,1,1,1,,,,,,
8.47801,124.649,8.50203,124.664,41,26,21,1,1,1,2,1,1,,,,,,
8.47624,124.66,8.47639,124.681,52,21,16,1,1,1,2,1,1,,,,,,
8.50771,124.763,8.47564,124.68,45,30,23,1,1,1,2,3,2,,,,,,
8.4907,124.656,8.48358,124.645,39,21,10,1,1,1,1,3,4,,,,,,
8.47627,124.66,8.4878,124.737,53,63,18,1,1,1,2,1,1,,,,,,
8.46898,124.706,8.49194,124.653,49,37,22,1,1,1,2,4,3,,,,,,
8.4747,124.692,8.4747,124.692,44,12,20,1,1,1,2,1,1,,,,,,
8.4918,124.654,8.48612,124.65,42,12,17,1,1,1,2,1,1,,,,,,
8.49257,124.761,8.5008,124.755,34,14,13,1,1,1,1,1,1,,,,,,
8.48134,124.669,8.47994,124.672,48,11,14,1,1,1,2,1,1,,,,,,
8.47142,124.681,8.47305,124.682,41,12,16,1,1,1,1,1,1,,,,,,
8.45784,124.644,8.46361,124.644,33,13,13,1,1,1,1,1,1,,,,,,
8.4767,124.68,8.47543,124.672,42,16,18,1,1,1,2,1,2,,,,,,
8.48423,124.658,8.47724,124.65,51,18,16,1,1,1,2,1,1,,,,,,
8.49225,124.654,8.48395,124.657,39,22,18,1,1,1,1,2,1,,,,,,
8.48693,124.746,8.48521,124.755,45,13,15,1,1,1,1,1,1,,,,,,
8.50246,124.664,8.50309,124.66,37,14,13,1,1,1,1,1,1,,,,,,
8.50253,124.664,8.50135,124.664,37,13,14,1,1,1,2,1,1,,,,,,
8.48074,124.658,8.49947,124.663,35,25,17,1,1,1,1,1,1,,,,,,
8.47738,124.65,8.48576,124.65,37,17,16,1,1,1,2,1,1,,,,,,
8.45065,124.648,8.44341,124.655,31,13,15,1,1,1,2,1,1,,,,,,
8.50854,124.762,8.50019,124.75,47,13,17,1,1,1,1,1,1,,,,,,
8.48485,124.656,8.47827,124.655,48,12,14,1,1,1,2,1,1,,,,,,
8.49529,124.756,8.49456,124.756,37,12,12,1,1,1,1,1,1,,,,,,
8.44861,124.649,8.45442,124.645,35,13,14,1,1,1,1,1,1,,,,,,
8.47119,124.71,8.47464,124.688,52,19,19,1,1,1,2,2,2,,,,,,
8.48327,124.644,8.47022,124.704,41,46,19,1,1,1,2,2,1,,,,,,
8.47589,124.662,8.47645,124.658,43,11,13,1,1,1,1,1,1,,,,,,
8.50203,124.664,8.49522,124.658,39,18,20,1,1,1,1,1,1,,,,,,
8.48946,124.74,8.49999,124.755,43,22,18,1,1,1,1,3,2,,,,,,
8.47808,124.65,8.50411,124.659,41,39,27,1,1,1,1,1,1,,,,,,
8.47483,124.675,8.47746,124.649,40,14,15,1,1,1,1,1,1,,,,,,
8.48498,124.655,8.47829,124.628,35,39,29,1,1,1,1,1,1,,,,,,
8.45863,124.717,8.47394,124.694,36,16,17,1,1,1,2,1,1,,,,,,
8.48959,124.658,8.47703,124.646,41,18,18,1,1,1,1,2,2,,,,,,
8.48323,124.649,8.49413,124.656,39,17,16,1,1,1,2,1,1,,,,,,
8.47157,124.68,8.47579,124.663,35,14,13,1,1,1,1,1,1,,,,,,
8.4951,124.658,8.50432,124.659,39,20,17,1,1,1,2,1,1,,,,,,
8.47025,124.707,8.484,124.659,51,27,18,1,1,1,2,2,2,,,,,,
8.4989,124.662,8.5041,124.659,38,16,17,1,1,1,2,1,1,,,,,,
8.50468,124.66,8.50495,124.66,39,14,13,1,1,1,2,1,1,,,,,,
8.46029,124.712,8.48257,124.665,39,30,25,1,1,1,1,2,2,,,,,,
8.49623,124.661,8.47749,124.645,41,30,19,1,1,1,1,1,1,,,,,,
8.50309,124.66,8.4989,124.662,38,15,15,1,1,1,1,1,1,,,,,,
8.47759,124.649,8.47719,124.643,39,14,15,1,1,1,1,1,1,,,,,,
8.48617,124.65,8.48476,124.656,42,14,15,1,1,1,1,1,1,,,,,,
8.48528,124.654,8.48324,124.665,44,15,12,1,1,1,2,1,1,,,,,,
8.49646,124.656,8.50494,124.66,37,18,17,1,1,1,2,1,1,,,,,,
8.47869,124.653,8.48059,124.658,36,13,13,1,1,1,1,1,1,,,,,,
8.42745,124.666,8.44848,124.65,37,12,17,1,1,1,1,1,1,,,,,,
8.49919,124.649,8.50208,124.646,30,13,11,1,1,1,1,1,1,,,,,,
8.47673,124.654,8.47142,124.68,46,35,22,1,1,1,1,1,1,,,,,,
8.50405,124.663,8.50263,124.664,40,13,15,1,1,1,2,1,1,,,,,,
8.45919,124.644,8.46304,124.644,36,13,14,1,1,1,1,1,1,,,,,,
8.50378,124.64,8.49801,124.66,36,14,15,1,1,1,2,1,1,,,,,,
8.48335,124.644,8.48612,124.648,38,16,15,1,1,1,1,1,1,,,,,,
8.50376,124.663,8.47695,124.651,46,27,29,1,1,1,2,1,1,,,,,,
8.498,124.661,8.50239,124.664,37,13,15,1,1,1,2,1,1,,,,,,
8.44994,124.648,8.43628,124.66,30,18,11,1,1,1,2,1,1,,,,,,
8.47631,124.659,8.47151,124.68,39,23,16,1,1,1,1,1,1,,,,,,
8.47828,124.649,8.49014,124.653,37,17,15,1,1,1,1,1,1,,,,,,
8.47997,124.643,8.47073,124.701,37,45,23,1,1,1,2,1,1,,,,,,
8.47696,124.651,8.49298,124.652,43,20,18,1,1,1,2,1,1,,,,,,
8.48732,124.645,8.48471,124.638,35,15,11,1,1,1,1,1,1,,,,,,
8.50144,124.662,8.49614,124.661,38,14,14,1,1,1,1,1,1,,,,,,
8.47799,124.649,8.4921,124.651,36,24,21,1,1,1,2,1,1,,,,,,
8.44489,124.653,8.44983,124.648,30,13,15,1,1,1,1,1,1,,,,,,
8.44685,124.647,8.47431,124.645,40,17,18,1,1,1,1,1,1,,,,,,
8.48452,124.639,8.48792,124.643,29,13,17,1,1,1,2,1,1,,,,,,
8.45875,124.659,8.45917,124.66,33,14,15,1,1,1,1,1,1,,,,,,
8.49633,124.655,8.47789,124.646,47,33,11,1,1,1,2,1,1,,,,,,
8.48229,124.649,8.48558,124.65,38,12,12,1,1,1,2,1,1,,,,,,
8.47724,124.65,8.47667,124.646,37,14,14,1,1,1,1,1,1,,,,,,
8.47703,124.651,8.48651,124.651,40,18,15,1,1,1,2,1,1,,,,,,
8.47823,124.649,8.4921,124.651,40,20,16,1,1,1,2,1,1,,,,,,
8.47197,124.711,8.50791,124.756,41,34,20,1,1,1,2,1,1,,,,,,
8.48891,124.652,8.48576,124.65,32,12,15,1,1,1,1,1,1,,,,,,
8.48395,124.657,8.47977,124.656,31,10,15,1,1,1,2,1,1,,,,,,
8.48322,124.658,8.50448,124.661,41,27,20,1,1,1,1,1,1,,,,,,
8.48414,124.659,8.48653,124.659,47,13,12,1,1,1,1,1,1,,,,,,
8.51272,124.626,8.49887,124.649,31,8,15,1,1,1,2,1,1,,,,,,
8.47222,124.679,8.47555,124.664,34,16,13,1,1,1,1,1,1,,,,,,
8.48169,124.668,8.48291,124.664,45,12,13,1,1,1,1,1,1,,,,,,
8.4774,124.646,8.48649,124.648,40,16,14,1,1,1,2,1,1,,,,,,
8.47288,124.638,8.47994,124.638,32,13,15,1,1,1,2,1,1,,,,,,
8.49947,124.749,8.48564,124.734,49,16,16,1,1,1,1,1,1,,,,,,
8.4827,124.73,8.50702,124.767,43,28,21,1,1,1,2,1,1,,,,,,
8.50217,124.752,8.47087,124.709,51,25,17,1,1,1,1,2,2,,,,,,
8.43565,124.666,8.44937,124.662,27,11,13,1,1,1,1,1,1,,,,,,
8.50242,124.664,8.48061,124.637,36,28,27,1,1,1,2,3,2,,,,,,
8.48814,124.649,8.49454,124.652,41,13,14,1,1,1,2,1,1,,,,,,
8.45388,124.646,8.44722,124.648,36,14,14,1,1,1,2,1,1,,,,,,
8.43905,124.644,8.4491,124.649,32,17,17,1,1,1,1,1,1,,,,,,
8.42216,124.667,8.47506,124.655,44,15,19,1,1,1,1,1,1,,,,,,
8.48392,124.657,8.49095,124.655,39,17,15,1,1,1,2,1,2,,,,,,
8.47697,124.651,8.48612,124.65,39,16,16,1,1,1,2,1,1,,,,,,
8.48946,124.74,8.46408,124.789,40,33,20,1,1,1,2,1,1,,,,,,
8.49952,124.664,8.50164,124.647,35,23,22,1,1,1,1,1,1,,,,,,
8.47704,124.651,8.48422,124.65,41,19,18,1,1,1,2,1,1,,,,,,
8.43049,124.666,8.46702,124.659,30,16,15,1,1,1,1,1,1,,,,,,
8.50298,124.643,8.4981,124.65,33,12,12,1,1,1,2,1,1,,,,,,
8.48487,124.655,8.48209,124.644,37,19,18,1,1,1,1,3,2,,,,,,
8.47624,124.66,8.47636,124.66,49,13,14,1,1,1,1,1,1,,,,,,
8.50216,124.646,8.50301,124.643,29,11,13,1,1,1,1,1,1,,,,,,
8.50853,124.759,8.48235,124.729,44,19,15,1,1,1,2,2,1,,,,,,
